sequence_id,speaker_id,sequence_index,utterance_ids,window_files,labels,sequence_label,escalation_label,split
seq_000056,11,7,"[""11_03-01-02-01-02-02-11"", ""11_03-01-02-02-01-01-11"", ""11_03-01-02-02-01-02-11"", ""11_03-01-02-02-02-01-11""]","[""data/processed/audio/train/11_03-01-02-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000057,11,8,"[""11_03-01-02-02-01-01-11"", ""11_03-01-02-02-01-02-11"", ""11_03-01-02-02-02-01-11"", ""11_03-01-02-02-02-02-11""]","[""data/processed/audio/train/11_03-01-02-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000058,11,9,"[""11_03-01-02-02-01-02-11"", ""11_03-01-02-02-02-01-11"", ""11_03-01-02-02-02-02-11"", ""11_03-01-03-01-01-01-11""]","[""data/processed/audio/train/11_03-01-02-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000059,11,10,"[""11_03-01-02-02-02-01-11"", ""11_03-01-02-02-02-02-11"", ""11_03-01-03-01-01-01-11"", ""11_03-01-03-01-01-02-11""]","[""data/processed/audio/train/11_03-01-02-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-02-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000060,11,11,"[""11_03-01-02-02-02-02-11"", ""11_03-01-03-01-01-01-11"", ""11_03-01-03-01-01-02-11"", ""11_03-01-03-01-02-01-11""]","[""data/processed/audio/train/11_03-01-02-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000061,11,12,"[""11_03-01-03-01-01-01-11"", ""11_03-01-03-01-01-02-11"", ""11_03-01-03-01-02-01-11"", ""11_03-01-03-01-02-02-11""]","[""data/processed/audio/train/11_03-01-03-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000062,11,13,"[""11_03-01-03-01-01-02-11"", ""11_03-01-03-01-02-01-11"", ""11_03-01-03-01-02-02-11"", ""11_03-01-03-02-01-01-11""]","[""data/processed/audio/train/11_03-01-03-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000063,11,14,"[""11_03-01-03-01-02-01-11"", ""11_03-01-03-01-02-02-11"", ""11_03-01-03-02-01-01-11"", ""11_03-01-03-02-01-02-11""]","[""data/processed/audio/train/11_03-01-03-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000064,11,15,"[""11_03-01-03-01-02-02-11"", ""11_03-01-03-02-01-01-11"", ""11_03-01-03-02-01-02-11"", ""11_03-01-03-02-02-01-11""]","[""data/processed/audio/train/11_03-01-03-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000065,11,16,"[""11_03-01-03-02-01-01-11"", ""11_03-01-03-02-01-02-11"", ""11_03-01-03-02-02-01-11"", ""11_03-01-03-02-02-02-11""]","[""data/processed/audio/train/11_03-01-03-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000066,11,17,"[""11_03-01-03-02-01-02-11"", ""11_03-01-03-02-02-01-11"", ""11_03-01-03-02-02-02-11"", ""11_03-01-04-01-01-01-11""]","[""data/processed/audio/train/11_03-01-03-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000067,11,18,"[""11_03-01-03-02-02-01-11"", ""11_03-01-03-02-02-02-11"", ""11_03-01-04-01-01-01-11"", ""11_03-01-04-01-01-02-11""]","[""data/processed/audio/train/11_03-01-03-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-03-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000068,11,19,"[""11_03-01-03-02-02-02-11"", ""11_03-01-04-01-01-01-11"", ""11_03-01-04-01-01-02-11"", ""11_03-01-04-01-02-01-11""]","[""data/processed/audio/train/11_03-01-03-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000069,11,20,"[""11_03-01-04-01-01-01-11"", ""11_03-01-04-01-01-02-11"", ""11_03-01-04-01-02-01-11"", ""11_03-01-04-01-02-02-11""]","[""data/processed/audio/train/11_03-01-04-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000070,11,21,"[""11_03-01-04-01-01-02-11"", ""11_03-01-04-01-02-01-11"", ""11_03-01-04-01-02-02-11"", ""11_03-01-04-02-01-01-11""]","[""data/processed/audio/train/11_03-01-04-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000071,11,22,"[""11_03-01-04-01-02-01-11"", ""11_03-01-04-01-02-02-11"", ""11_03-01-04-02-01-01-11"", ""11_03-01-04-02-01-02-11""]","[""data/processed/audio/train/11_03-01-04-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000072,11,23,"[""11_03-01-04-01-02-02-11"", ""11_03-01-04-02-01-01-11"", ""11_03-01-04-02-01-02-11"", ""11_03-01-04-02-02-01-11""]","[""data/processed/audio/train/11_03-01-04-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-01-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000073,11,24,"[""11_03-01-04-02-01-01-11"", ""11_03-01-04-02-01-02-11"", ""11_03-01-04-02-02-01-11"", ""11_03-01-04-02-02-02-11""]","[""data/processed/audio/train/11_03-01-04-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-02-11_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000074,11,25,"[""11_03-01-04-02-01-02-11"", ""11_03-01-04-02-02-01-11"", ""11_03-01-04-02-02-02-11"", ""11_03-01-05-01-01-01-11""]","[""data/processed/audio/train/11_03-01-04-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-01-11_win0.wav""]","[0, 0, 0, 1]",1,0,train
seq_000075,11,26,"[""11_03-01-04-02-02-01-11"", ""11_03-01-04-02-02-02-11"", ""11_03-01-05-01-01-01-11"", ""11_03-01-05-01-01-02-11""]","[""data/processed/audio/train/11_03-01-04-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-04-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-02-11_win0.wav""]","[0, 0, 1, 1]",1,1,train
seq_000076,11,27,"[""11_03-01-04-02-02-02-11"", ""11_03-01-05-01-01-01-11"", ""11_03-01-05-01-01-02-11"", ""11_03-01-05-01-02-01-11""]","[""data/processed/audio/train/11_03-01-04-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-01-11_win0.wav""]","[0, 1, 1, 1]",1,1,train
seq_000077,11,28,"[""11_03-01-05-01-01-01-11"", ""11_03-01-05-01-01-02-11"", ""11_03-01-05-01-02-01-11"", ""11_03-01-05-01-02-02-11""]","[""data/processed/audio/train/11_03-01-05-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000078,11,29,"[""11_03-01-05-01-01-02-11"", ""11_03-01-05-01-02-01-11"", ""11_03-01-05-01-02-02-11"", ""11_03-01-05-02-01-01-11""]","[""data/processed/audio/train/11_03-01-05-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000079,11,30,"[""11_03-01-05-01-02-01-11"", ""11_03-01-05-01-02-02-11"", ""11_03-01-05-02-01-01-11"", ""11_03-01-05-02-01-02-11""]","[""data/processed/audio/train/11_03-01-05-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000080,11,31,"[""11_03-01-05-01-02-02-11"", ""11_03-01-05-02-01-01-11"", ""11_03-01-05-02-01-02-11"", ""11_03-01-05-02-02-01-11""]","[""data/processed/audio/train/11_03-01-05-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000081,11,32,"[""11_03-01-05-02-01-01-11"", ""11_03-01-05-02-01-02-11"", ""11_03-01-05-02-02-01-11"", ""11_03-01-05-02-02-02-11""]","[""data/processed/audio/train/11_03-01-05-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000082,11,33,"[""11_03-01-05-02-01-02-11"", ""11_03-01-05-02-02-01-11"", ""11_03-01-05-02-02-02-11"", ""11_03-01-06-01-01-01-11""]","[""data/processed/audio/train/11_03-01-05-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000083,11,34,"[""11_03-01-05-02-02-01-11"", ""11_03-01-05-02-02-02-11"", ""11_03-01-06-01-01-01-11"", ""11_03-01-06-01-01-02-11""]","[""data/processed/audio/train/11_03-01-05-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-05-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000084,11,35,"[""11_03-01-05-02-02-02-11"", ""11_03-01-06-01-01-01-11"", ""11_03-01-06-01-01-02-11"", ""11_03-01-06-01-02-01-11""]","[""data/processed/audio/train/11_03-01-05-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000085,11,36,"[""11_03-01-06-01-01-01-11"", ""11_03-01-06-01-01-02-11"", ""11_03-01-06-01-02-01-11"", ""11_03-01-06-01-02-02-11""]","[""data/processed/audio/train/11_03-01-06-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000086,11,37,"[""11_03-01-06-01-01-02-11"", ""11_03-01-06-01-02-01-11"", ""11_03-01-06-01-02-02-11"", ""11_03-01-06-02-01-01-11""]","[""data/processed/audio/train/11_03-01-06-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000087,11,38,"[""11_03-01-06-01-02-01-11"", ""11_03-01-06-01-02-02-11"", ""11_03-01-06-02-01-01-11"", ""11_03-01-06-02-01-02-11""]","[""data/processed/audio/train/11_03-01-06-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000088,11,39,"[""11_03-01-06-01-02-02-11"", ""11_03-01-06-02-01-01-11"", ""11_03-01-06-02-01-02-11"", ""11_03-01-06-02-02-01-11""]","[""data/processed/audio/train/11_03-01-06-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000089,11,40,"[""11_03-01-06-02-01-01-11"", ""11_03-01-06-02-01-02-11"", ""11_03-01-06-02-02-01-11"", ""11_03-01-06-02-02-02-11""]","[""data/processed/audio/train/11_03-01-06-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000090,11,41,"[""11_03-01-06-02-01-02-11"", ""11_03-01-06-02-02-01-11"", ""11_03-01-06-02-02-02-11"", ""11_03-01-07-01-01-01-11""]","[""data/processed/audio/train/11_03-01-06-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000091,11,42,"[""11_03-01-06-02-02-01-11"", ""11_03-01-06-02-02-02-11"", ""11_03-01-07-01-01-01-11"", ""11_03-01-07-01-01-02-11""]","[""data/processed/audio/train/11_03-01-06-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-06-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000092,11,43,"[""11_03-01-06-02-02-02-11"", ""11_03-01-07-01-01-01-11"", ""11_03-01-07-01-01-02-11"", ""11_03-01-07-01-02-01-11""]","[""data/processed/audio/train/11_03-01-06-02-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000093,11,44,"[""11_03-01-07-01-01-01-11"", ""11_03-01-07-01-01-02-11"", ""11_03-01-07-01-02-01-11"", ""11_03-01-07-01-02-02-11""]","[""data/processed/audio/train/11_03-01-07-01-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000094,11,45,"[""11_03-01-07-01-01-02-11"", ""11_03-01-07-01-02-01-11"", ""11_03-01-07-01-02-02-11"", ""11_03-01-07-02-01-01-11""]","[""data/processed/audio/train/11_03-01-07-01-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000095,11,46,"[""11_03-01-07-01-02-01-11"", ""11_03-01-07-01-02-02-11"", ""11_03-01-07-02-01-01-11"", ""11_03-01-07-02-01-02-11""]","[""data/processed/audio/train/11_03-01-07-01-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000096,11,47,"[""11_03-01-07-01-02-02-11"", ""11_03-01-07-02-01-01-11"", ""11_03-01-07-02-01-02-11"", ""11_03-01-07-02-02-01-11""]","[""data/processed/audio/train/11_03-01-07-01-02-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-02-01-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000097,11,48,"[""11_03-01-07-02-01-01-11"", ""11_03-01-07-02-01-02-11"", ""11_03-01-07-02-02-01-11"", ""11_03-01-07-02-02-02-11""]","[""data/processed/audio/train/11_03-01-07-02-01-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-01-02-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-02-01-11_win0.wav"", ""data/processed/audio/train/11_03-01-07-02-02-02-11_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000098,12,0,"[""12_03-01-01-01-01-01-12"", ""12_03-01-01-01-01-02-12"", ""12_03-01-01-01-02-01-12"", ""12_03-01-01-01-02-02-12""]","[""data/processed/audio/train/12_03-01-01-01-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-02-02-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000099,12,1,"[""12_03-01-01-01-01-02-12"", ""12_03-01-01-01-02-01-12"", ""12_03-01-01-01-02-02-12"", ""12_03-01-02-01-01-01-12""]","[""data/processed/audio/train/12_03-01-01-01-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-01-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000100,12,2,"[""12_03-01-01-01-02-01-12"", ""12_03-01-01-01-02-02-12"", ""12_03-01-02-01-01-01-12"", ""12_03-01-02-01-01-02-12""]","[""data/processed/audio/train/12_03-01-01-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-01-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-02-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000101,12,3,"[""12_03-01-01-01-02-02-12"", ""12_03-01-02-01-01-01-12"", ""12_03-01-02-01-01-02-12"", ""12_03-01-02-01-02-01-12""]","[""data/processed/audio/train/12_03-01-01-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-01-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000102,12,4,"[""12_03-01-02-01-01-01-12"", ""12_03-01-02-01-01-02-12"", ""12_03-01-02-01-02-01-12"", ""12_03-01-02-01-02-02-12""]","[""data/processed/audio/train/12_03-01-02-01-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-02-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000103,12,5,"[""12_03-01-02-01-01-02-12"", ""12_03-01-02-01-02-01-12"", ""12_03-01-02-01-02-02-12"", ""12_03-01-02-02-01-01-12""]","[""data/processed/audio/train/12_03-01-02-01-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-01-01-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000104,12,6,"[""12_03-01-02-01-02-01-12"", ""12_03-01-02-01-02-02-12"", ""12_03-01-02-02-01-01-12"", ""12_03-01-02-02-01-02-12""]","[""data/processed/audio/train/12_03-01-02-01-02-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-01-02-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000105,12,7,"[""12_03-01-02-01-02-02-12"", ""12_03-01-02-02-01-01-12"", ""12_03-01-02-02-01-02-12"", ""12_03-01-02-02-02-01-12""]","[""data/processed/audio/train/12_03-01-02-01-02-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-01-01-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-01-02-12_win0.wav"", ""data/processed/audio/train/12_03-01-02-02-02-01-12_win0.wav""]","[0, 0, 0, 0]",0,0,train
